0.0	0.0	1.0
0.330693963536	0.324699469205	0.945817241701
0.661387927072	0.61421271269	0.789140509396
0.992081890607	0.837166478263	0.546948158122
1.32277585414	0.969400265939	0.245485487141
1.65346981768	0.996584493007	-0.0825793454723
1.98416378121	0.915773326655	-0.401695424653
2.31485774475	0.735723910673	-0.677281571626
2.64555170829	0.475947393037	-0.879473751206
2.97624567182	0.164594590281	-0.986361303403
3.30693963536	-0.164594590281	-0.986361303403
3.63763359889	-0.475947393037	-0.879473751206
3.96832756243	-0.735723910673	-0.677281571626
4.29902152596	-0.915773326655	-0.401695424653
4.6297154895	-0.996584493007	-0.0825793454723
4.96040945304	-0.969400265939	0.245485487141
5.29110341657	-0.837166478263	0.546948158122
5.62179738011	-0.61421271269	0.789140509396
5.95249134364	-0.324699469205	0.945817241701
6.28318530718	-2.44929359829e-16	1.0
